,episode_id,transition_id,state,action,immediate_reward,delayed_reward,infer_reward,infer_reward_gp,done,next_state,reward,weight,priority,pred_action,pred_reward
157,99,4,[2 2],0,0.0,0,,,False,[2 3],0.0,5.780977895350514e-05,0.8823737355903594,1.0,4.473186492919922
158,99,5,[2 3],0,0.0,0,,,False,[2 4],0.0,6.329175384728099e-05,0.9660473069652638,1.0,4.856152534484863
159,99,6,[2 4],1,0.0,0,,,False,[2 5],0.0,6.672573747018074e-05,1.0184615699523472,1.0,4.424213886260986
160,99,7,[2 5],0,0.0,0,,,False,[2 6],0.0,6.117324869836589e-05,0.9337117171056474,1.0,3.118272542953491
161,99,8,[2 6],0,0.0,0,,,False,[2 7],0.0,6.269367490704308e-05,0.9569185893290991,1.0,1.7963792085647583
162,99,9,[2 7],1,0.0,0,,,False,[3 7],0.0,6.306189091483519e-05,0.9625388172590658,1.0,0.4861026108264923
163,99,10,[3 7],1,0.0,0,,,False,[4 7],0.0,5.6564794752351355e-05,0.863371044692569,1.0,1.1313223838806152
164,99,11,[4 7],0,0.0,0,,,False,[4 8],0.0,6.228389385176767e-05,0.9506639374853627,1.0,1.7546346187591553
165,99,12,[4 8],1,0.0,0,,,False,[5 8],0.0,6.556516332851356e-05,1.000747263491565,1.0,0.45425429940223694
166,99,13,[5 8],1,0.0,0,,,False,[5 9],0.0,6.567834827911219e-05,1.0024748505794288,1.0,1.0700349807739258
167,99,14,[5 9],1,-1.0,4,,,True,[-1 -1],-1.0,6.234583732533092e-05,0.9516094054520784,1.0,-0.230345219373703
168,100,0,[0 0],0,0.0,0,,,False,[0 1],0.0,5.6796513708687916e-05,0.8669078636323929,1.0,4.585157871246338
169,100,1,[0 1],0,0.0,0,,,False,[0 2],0.0,6.042708494666515e-05,0.9223227218721622,1.0,5.130285739898682
170,100,2,[0 2],0,0.0,0,,,False,[1 2],0.0,6.469115185393114e-05,0.9874068774230353,1.0,5.0580220222473145
171,100,3,[1 2],0,5.0,0,,,False,[2 2],5.0,6.993047394179665e-05,1.0673767421469458,1.0,5.8168463706970215
172,100,4,[2 2],0,0.0,0,,,False,[2 3],0.0,5.2247464711057134e-05,0.7974739126627589,1.0,4.473186492919922
173,100,5,[2 3],0,0.0,0,,,False,[2 4],0.0,6.308977993908672e-05,0.9629644985703641,1.0,4.856152534484863
174,100,6,[2 4],1,0.0,0,,,False,[3 4],0.0,6.60557375427384e-05,1.0082350935754343,1.0,4.424213886260986
175,100,7,[3 4],1,0.0,0,,,False,[4 4],0.0,6.668386232503616e-05,1.017822412894173,1.0,3.8941760063171387
176,100,8,[4 4],1,0.0,0,,,False,[4 5],0.0,6.209683866240893e-05,0.9478088394520563,0.0,2.9753363132476807
177,100,9,[4 5],1,0.0,0,,,False,[5 5],0.0,6.597275903579034e-05,1.006968559496341,0.0,3.127295970916748
178,100,10,[5 5],1,0.0,0,,,False,[6 5],0.0,6.593615669890538e-05,1.0064098834156991,0.0,2.2479286193847656
179,100,11,[6 5],0,0.0,0,,,False,[6 6],0.0,6.274112484653947e-05,0.9576428366990921,0.0,0.8311039209365845
180,100,12,[6 6],1,0.0,0,,,False,[7 6],0.0,6.602019975181167e-05,1.007692666084752,0.0,1.490054965019226
181,100,13,[7 6],1,0.0,0,,,False,[8 6],0.0,5.769666536750013e-05,0.8806472377687791,0.0,0.061865538358688354
182,100,14,[8 6],0,0.0,0,,,False,[8 7],0.0,5.806895651780418e-05,0.8863296662258264,1.0,-0.033107489347457886
183,100,15,[8 7],0,0.0,0,,,False,[9 7],0.0,5.9681062432726964e-05,0.9109358824070334,0.0,-0.699974536895752
184,100,16,[9 7],1,-1.0,4,,,True,[-1 -1],-1.0,6.344491477258353e-05,0.9683850633146587,1.0,-0.9105427265167236
185,112,0,[0 0],1,0.0,0,,,False,[1 0],0.0,5.7221480018463685e-05,0.8733942940779837,1.0,4.585157871246338
186,112,1,[1 0],0,0.0,0,,,False,[1 1],0.0,6.332887675834152e-05,0.9666139287773765,0.0,5.316138744354248
187,112,2,[1 1],1,0.0,0,,,False,[2 1],0.0,5.704841786017894e-05,0.8707527772644036,1.0,6.149108409881592
188,112,3,[2 1],0,5.0,0,,,False,[2 2],5.0,6.88498149308842e-05,1.0508822122314256,1.0,7.050942420959473
189,112,4,[2 2],0,0.0,0,,,False,[2 3],0.0,5.641375024478832e-05,0.8610655920720705,1.0,4.473186492919922
190,112,5,[2 3],1,0.0,0,,,False,[3 3],0.0,6.720569643622347e-05,1.0257873752652824,1.0,4.856152534484863
191,112,6,[3 3],0,0.0,0,,,False,[3 4],0.0,5.5509868729467994e-05,0.8472692876467287,0.0,3.70391583442688
192,112,7,[3 4],0,0.0,0,,,False,[4 4],0.0,6.682371146970545e-05,1.0199569862212947,1.0,3.8941760063171387
193,112,8,[4 4],0,0.0,0,,,False,[4 5],0.0,6.277463875203761e-05,0.9581543728184814,0.0,2.9753363132476807
194,112,9,[4 5],0,0.0,0,,,False,[4 6],0.0,5.643619249352841e-05,0.861408137074219,0.0,3.127295970916748
195,112,10,[4 6],0,0.0,0,,,False,[4 7],0.0,6.523862077044053e-05,0.99576311406197,1.0,3.0550150871276855
196,112,11,[4 7],0,0.0,0,,,False,[4 8],0.0,5.8639396686802105e-05,0.8950365222623168,1.0,1.7546346187591553
197,112,12,[4 8],0,-9.0,0,,,False,[4 9],-9.0,7.31171713859776e-05,1.1160165774640762,1.0,0.45425429940223694
198,112,13,[4 9],1,0.0,0,,,False,[5 9],0.0,6.442007195275656e-05,0.9832692766680619,1.0,-0.8569021224975586
199,112,14,[5 9],0,0.0,0,,,False,[6 9],0.0,6.743114701211782e-05,1.0292285174118887,1.0,-0.230345219373703
200,112,15,[6 9],0,-1.0,-5,,,True,[-1 -1],-1.0,6.293401596218825e-05,0.9605870108052431,1.0,0.38543644547462463
201,115,0,[0 0],0,0.0,0,,,False,[0 1],0.0,5.587578892953625e-05,0.85285447374685,1.0,4.585157871246338
202,115,1,[0 1],0,0.0,0,,,False,[0 2],0.0,6.126882186983643e-05,0.9351704885775207,1.0,5.130285739898682
203,115,2,[0 2],0,0.0,0,,,False,[0 3],0.0,6.37899577124082e-05,0.9736515914568444,1.0,5.0580220222473145
204,115,3,[0 3],1,0.0,0,,,False,[1 3],0.0,6.249696621967447e-05,0.9539161461016976,1.0,4.089508533477783
205,115,4,[1 3],0,0.0,0,,,False,[1 4],0.0,6.574303968339891e-05,1.0034622613098343,1.0,5.103344917297363
206,115,5,[1 4],1,0.0,0,,,False,[2 4],0.0,5.919435319394567e-05,0.9035070449863749,1.0,3.784604072570801
207,115,6,[2 4],0,0.0,0,,,False,[2 5],0.0,6.578122001141192e-05,1.0040450228990456,1.0,4.424213886260986
208,115,7,[2 5],1,0.0,0,,,False,[3 5],0.0,5.4244617300158606e-05,0.8279572499543051,1.0,3.118272542953491
